game_date,home_team,away_team,home_ml,away_ml,home_implied,away_implied,consensus_prob,home_runs,away_runs
2026-04-21,TBR,CIN,-106.5,-113.2,0.5157,0.5309,0.4928,6,12
2026-04-21,TEX,PIT,-117.8,-68.7,0.5409,0.4071,0.5706,5,1
2026-04-21,WSN,ATL,128.7,-154.8,0.4373,0.6076,0.4185,11,4
2026-04-22,ARI,CHW,-154.0,128.3,0.6063,0.438,0.5806,11,7
2026-04-22,BOS,NYY,116.3,-138.3,0.4622,0.5804,0.4433,1,4
2026-04-22,CHC,PHI,-185.3,154.7,0.6495,0.3927,0.6232,7,2
2026-04-22,CLE,HOU,-152.0,127.7,0.6032,0.4392,0.5786,0,2
2026-04-22,COL,SDP,137.3,-164.0,0.4213,0.6212,0.4041,8,3
2026-04-22,DET,MIL,-134.3,113.3,0.5733,0.4688,0.5501,5,2
2026-04-22,KCR,BAL,-127.3,107.7,0.5601,0.4815,0.5377,6,8
2026-04-22,LAA,TOR,-151.3,126.3,0.6021,0.4418,0.5768,7,3
2026-04-22,MIA,STL,-142.7,119.0,0.5879,0.4566,0.5628,4,1
2026-04-22,NYM,MIN,-161.3,134.7,0.6173,0.4261,0.5916,3,2
2026-04-22,SEA,OAK,-197.7,163.0,0.6641,0.3802,0.6359,5,4
2026-04-22,SFG,LAD,176.0,-212.7,0.3623,0.6802,0.3476,3,0
2026-04-22,TBR,CIN,-136.3,115.3,0.5769,0.4644,0.554,6,1
2026-04-22,TEX,PIT,-104.3,-115.0,0.5106,0.5349,0.4884,4,8
2026-04-22,WSN,ATL,131.3,-156.0,0.4323,0.6094,0.415,6,8
2026-04-23,ARI,CHW,-146.3,122.7,0.594,0.4491,0.5695,1,4
2026-04-23,BOS,NYY,129.3,-155.7,0.436,0.6089,0.4173,2,4
2026-04-23,CHC,PHI,-35.0,-118.3,0.2593,0.542,0.3236,8,7
2026-04-23,COL,SDP,129.7,-155.7,0.4354,0.6089,0.417,8,10
2026-04-23,DET,MIL,-231.3,188.3,0.6982,0.3468,0.6681,5,4
2026-04-23,NYM,MIN,-116.7,-103.7,0.5385,0.509,0.5141,10,8
2026-04-23,SFG,LAD,129.3,-154.3,0.436,0.6068,0.4181,0,3
2026-04-23,TEX,PIT,-157.7,131.3,0.6119,0.4323,0.586,6,1
2026-04-23,WSN,ATL,114.7,-136.0,0.4658,0.5763,0.447,2,7
2026-04-24,ATL,PHI,-150.3,59.3,0.6005,0.6276,0.489,5,3
2026-04-24,BAL,BOS,-123.7,36.3,0.5529,0.7335,0.4298,10,3
2026-04-24,CHW,WSN,-128.3,107.0,0.562,0.4831,0.5378,5,4
2026-04-24,CIN,DET,-32.0,-121.7,0.2424,0.5489,0.3064,9,8
2026-04-24,HOU,NYY,127.7,-152.7,0.4392,0.6042,0.4209,4,12
2026-04-24,KCR,LAA,-116.0,-37.0,0.537,0.2701,0.6654,6,3
2026-04-24,LAD,CHC,-160.0,133.7,0.6154,0.428,0.5898,4,6
2026-04-24,MIL,PIT,-35.7,-118.3,0.2629,0.542,0.3266,0,6
2026-04-24,NYM,COL,-207.7,170.7,0.675,0.3695,0.6463,3,4
2026-04-24,SFG,MIA,-105.0,-115.3,0.5122,0.5356,0.4888,4,9
2026-04-24,STL,SEA,125.7,-151.3,0.4431,0.6021,0.4239,2,3
2026-04-24,TBR,MIN,-133.3,45.3,0.5714,0.6881,0.4537,6,2
2026-04-24,TEX,OAK,-145.0,121.0,0.5918,0.4525,0.5667,1,8
2026-04-24,TOR,CLE,32.7,-120.0,0.7538,0.5455,0.5802,6,8
2026-04-25,ARI,SDP,-112.0,-108.0,0.5283,0.5192,0.5043,4,6
2026-04-25,ATL,PHI,-128.7,108.3,0.5627,0.48,0.5396,5,8
2026-04-25,BAL,BOS,-123.0,36.7,0.5516,0.7317,0.4298,1,17
2026-04-25,CHW,WSN,-138.3,116.0,0.5804,0.463,0.5563,3,6
2026-04-25,CIN,DET,-111.0,-109.3,0.5261,0.5223,0.5018,9,2
2026-04-25,HOU,NYY,126.0,-150.7,0.4425,0.6011,0.424,3,8
2026-04-25,KCR,LAA,-139.7,116.7,0.5828,0.4615,0.558,12,1
2026-04-25,LAD,CHC,-128.0,114.0,0.5614,0.4673,0.5457,12,4
2026-04-25,MIL,PIT,-134.3,112.3,0.5733,0.471,0.549,3,6
2026-04-25,SFG,MIA,-118.3,-35.0,0.542,0.2593,0.6764,6,2
2026-04-25,STL,SEA,126.0,-151.0,0.4425,0.6016,0.4238,9,11
2026-04-25,TBR,MIN,-132.7,112.7,0.5702,0.4702,0.548,6,1
2026-04-25,TEX,OAK,-134.3,112.7,0.5733,0.4702,0.5494,4,3
2026-04-25,TOR,CLE,-146.0,122.3,0.5935,0.4498,0.5689,5,3
2026-04-26,ARI,SDP,62.5,-131.5,0.6154,0.568,0.52,12,7
2026-04-26,ATL,PHI,-201.2,169.8,0.668,0.3707,0.6431,6,2
2026-04-26,BAL,BOS,-136.5,117.2,0.5772,0.4603,0.5563,3,5
2026-04-26,CHW,WSN,-119.8,52.2,0.5449,0.6568,0.4535,1,2
2026-04-26,CIN,DET,-111.5,-106.2,0.5272,0.5152,0.5058,3,8
2026-04-26,HOU,NYY,114.0,-132.8,0.4673,0.5704,0.4503,7,4
2026-04-26,KCR,LAA,-114.0,-53.5,0.5327,0.3485,0.6045,11,9
2026-04-26,LAD,CHC,-122.2,104.8,0.5501,0.4884,0.5297,6,0
2026-04-26,MIL,PIT,-116.2,-1.2,0.5376,0.0123,0.9775,5,0
2026-04-26,NYM,COL,-223.5,185.5,0.6909,0.3503,0.6636,1,3
2026-04-26,SFG,MIA,-125.2,107.2,0.556,0.4825,0.5354,6,3
2026-04-26,STL,SEA,112.8,-131.2,0.47,0.5676,0.453,2,3
2026-04-26,TBR,MIN,-138.2,68.0,0.5803,0.5952,0.4936,4,2
2026-04-26,TEX,OAK,-114.5,-1.2,0.5338,0.0123,0.9774,1,2
2026-04-26,TOR,CLE,-122.8,105.0,0.5511,0.4878,0.5304,4,2
2026-04-27,CHW,LAA,-117.6,7.8,0.5403,0.9278,0.368,8,7
2026-04-27,CLE,TBR,-141.0,117.8,0.5851,0.4592,0.5603,2,3
2026-04-27,LAD,MIA,-308.0,243.8,0.7549,0.2909,0.7219,5,4
2026-04-27,MIN,SEA,82.7,-125.9,0.5474,0.5573,0.4955,11,4
2026-04-27,PIT,STL,-121.9,56.7,0.5493,0.6383,0.4625,2,4
2026-04-27,SDP,CHC,-95.8,8.0,0.4892,0.9259,0.3457,9,7
2026-04-27,TEX,NYY,140.3,-167.9,0.4161,0.6267,0.399,2,4
2026-04-27,TOR,BOS,-110.0,114.8,0.5238,0.4656,0.5294,0,5
2026-04-28,ATL,DET,-126.0,105.3,0.5575,0.487,0.5338,5,2
2026-04-28,BAL,HOU,-132.3,110.8,0.5696,0.4743,0.5456,5,3
2026-04-28,CHW,LAA,110.8,-132.3,0.4743,0.5696,0.4544,5,2
2026-04-28,CIN,COL,-200.3,163.8,0.667,0.379,0.6377,7,2
2026-04-28,CLE,TBR,-130.5,109.0,0.5662,0.4785,0.542,0,1
2026-04-28,LAD,MIA,-293.7,234.3,0.746,0.2991,0.7138,1,2
2026-04-28,MIL,ARI,-130.5,77.0,0.5662,0.565,0.5005,13,2
2026-04-28,MIN,SEA,38.3,-126.8,0.7229,0.5591,0.5639,1,7
2026-04-28,NYM,WSN,-181.8,149.7,0.6452,0.4005,0.617,8,0
2026-04-28,OAK,KCR,-74.0,-112.3,0.4253,0.529,0.4456,1,4
2026-04-28,PHI,SFG,-159.8,133.2,0.6151,0.4289,0.5892,7,0
2026-04-28,PIT,STL,-163.2,135.7,0.62,0.4243,0.5937,7,11
2026-04-28,SDP,CHC,-69.8,-119.5,0.4112,0.5444,0.4303,3,8
2026-04-28,TEX,NYY,-1.0,-119.7,0.0099,0.5448,0.0179,2,3
2026-04-28,TOR,BOS,-117.8,-69.3,0.5409,0.4094,0.5692,3,0
2026-04-29,ATL,DET,116.3,-140.1,0.4622,0.5835,0.442,4,3
2026-04-29,CHW,LAA,-34.9,-118.3,0.2586,0.542,0.3231,3,2
2026-04-29,CIN,COL,-154.6,128.3,0.6072,0.438,0.5809,2,13
2026-04-29,CLE,TBR,-118.6,-57.7,0.5425,0.3658,0.5973,3,1
2026-04-29,LAD,MIA,-253.9,204.0,0.7174,0.3289,0.6856,2,3
2026-04-29,MIL,ARI,-129.8,86.0,0.5648,0.5376,0.5123,2,6
2026-04-29,MIN,SEA,113.4,-136.1,0.4685,0.5765,0.4483,3,5
2026-04-29,NYM,WSN,-161.4,134.0,0.6175,0.4274,0.591,2,14
2026-04-29,OAK,KCR,-121.7,100.9,0.5489,0.4978,0.5244,5,2
2026-04-29,PIT,STL,-133.0,111.6,0.5708,0.4727,0.547,4,5
2026-04-29,SDP,CHC,-114.8,-82.2,0.5344,0.4512,0.5422,4,5
2026-04-29,TEX,NYY,-104.9,-115.8,0.5119,0.5366,0.4883,3,0
2026-04-29,TOR,BOS,-118.2,-58.1,0.5418,0.3675,0.5958,8,1
2026-04-30,ATL,DET,-124.7,37.0,0.5549,0.7299,0.4319,2,5
2026-04-30,BAL,HOU,-130.7,42.3,0.5665,0.7026,0.4464,10,3
2026-04-30,CIN,COL,-162.0,135.3,0.6183,0.4249,0.5927,6,4
2026-04-30,MIL,ARI,-127.0,107.0,0.5595,0.4831,0.5366,13,1
2026-04-30,MIN,TOR,114.0,-133.3,0.4673,0.5714,0.4499,7,1
2026-04-30,NYM,WSN,-199.7,165.3,0.6663,0.3769,0.6387,4,5
2026-04-30,OAK,KCR,-125.3,105.0,0.5562,0.4878,0.5328,6,3
2026-04-30,PHI,SFG,-150.7,126.3,0.6011,0.4418,0.5763,3,2
2026-04-30,PIT,STL,-244.0,198.3,0.7093,0.3352,0.6791,5,10
