date,matchup,home_score,away_score,bet_side,stake,odds,model_prob,vegas_prob,edge,odds_bucket,edge_threshold,policy_reason,won,game_pnl,bankroll,home_team,away_team,side_home_away,is_favorite,sp_name,opp_sp_name,sp_throws,opp_sp_throws,close_prob,clv_prob,season_phase
2025-03-18,LAD @ CHC,1.0,4.0,,0.0,,,,,,,missing odds,,0.0,100.0,CHC,LAD,,,,,,,,,
2025-03-19,LAD @ CHC,3.0,6.0,,0.0,,,,,,,missing odds,,0.0,100.0,CHC,LAD,,,,,,,,,
2025-03-27,MIN @ STL,5.0,3.0,,0.0,-104.7,0.5176,0.4885,0.0291,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,100.0,STL,MIN,home,True,Sonny Gray,Pablo Lopez,R,R,,,early
2025-03-27,PIT @ MIA,5.0,4.0,,0.0,128.5,0.4575,0.42,0.0374,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,100.0,MIA,PIT,home,False,Sandy Alcantara,Paul Skenes,R,R,,,early
2025-03-27,PHI @ WSN,3.0,7.0,,0.0,134.5,0.4485,0.4097,0.0387,+130:+170,0.06,edge <= 6% threshold,,0.0,100.0,WSN,PHI,home,False,MacKenzie Gore,Zack Wheeler,L,R,,,early
2025-03-27,BAL @ TOR,2.0,12.0,,0.0,,,,,,,missing odds,,0.0,100.0,TOR,BAL,,,,,,,,,
2025-03-27,DET @ LAD,5.0,4.0,,0.0,135.5,0.4638,0.405,0.0587,+130:+170,0.06,edge <= 6% threshold,,0.0,100.0,LAD,DET,away,False,Tarik Skubal,Blake Snell,L,L,,,early
2025-03-27,NYM @ HOU,3.0,1.0,,0.0,,,,,,,missing odds,,0.0,100.0,HOU,NYM,,,,,,,,,
2025-03-27,CLE @ KCR,4.0,7.0,,0.0,136.3,0.4243,0.4046,0.0197,+130:+170,0.06,edge <= 6% threshold,,0.0,100.0,KCR,CLE,away,False,Ben Lively,Cole Ragans,R,L,,,early
2025-03-27,ATL @ SDP,7.0,4.0,,0.0,,,,,,,missing odds,,0.0,100.0,SDP,ATL,,,,,,,,,
2025-03-27,CHC @ ARI,6.0,10.0,,0.0,112.2,0.4824,0.4522,0.0301,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,100.0,ARI,CHC,away,False,Justin Steele,Zac Gallen,L,R,,,early
2025-03-27,BOS @ TEX,2.0,5.0,,0.0,-86.2,0.5376,0.4365,0.1011,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,100.0,TEX,BOS,away,True,Garrett Crochet,Nathan Eovaldi,L,R,,,early
2025-03-27,LAA @ CHW,8.0,1.0,CHW,2.15,132.7,0.4788,0.4128,0.0659,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,2.85,102.85,CHW,LAA,home,False,Sean Burke,Yusei Kikuchi,R,L,,,early
2025-03-27,SFG @ CIN,4.0,6.0,,0.0,-111.0,0.5227,0.5033,0.0194,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,102.85,CIN,SFG,home,True,Hunter Greene,Logan Webb,R,R,,,early
2025-03-27,MIL @ NYY,4.0,2.0,,0.0,127.2,0.4982,0.4219,0.0763,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.85,NYY,MIL,away,False,Freddy Peralta,Carlos Rodon,R,L,,,early
2025-03-28,PIT @ MIA,3.0,4.0,,0.0,121.3,0.4686,0.434,0.0346,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.85,MIA,PIT,home,False,Connor Gillispie,Mitch Keller,R,R,,,early
2025-03-28,DET @ LAD,8.0,5.0,,0.0,181.8,0.4465,0.3407,0.1058,+170+,,+170+ excluded by static_underdog_130_170,,0.0,102.85,LAD,DET,away,False,Jack Flaherty,Yoshinobu Yamamoto,R,R,,,early
2025-03-28,CHC @ ARI,8.0,1.0,,0.0,120.3,0.4989,0.4356,0.0633,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.85,ARI,CHC,away,False,Jameson Taillon,Merrill Kelly,R,R,,,early
2025-03-28,NYM @ HOU,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,102.85,HOU,NYM,,,,,,,,,
2025-03-28,BOS @ TEX,4.0,1.0,,0.0,,,,,,,missing odds,,0.0,102.85,TEX,BOS,,,,,,,,,
2025-03-28,BAL @ TOR,8.0,2.0,,0.0,176.3,0.5141,0.3323,0.1819,+170+,,+170+ excluded by static_underdog_130_170,,0.0,102.85,TOR,BAL,away,False,Charlie Morton,Kevin Gausman,R,R,,,early
2025-03-28,ATL @ SDP,4.0,3.0,,0.0,113.2,0.466,0.4513,0.0147,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.85,SDP,ATL,away,False,Reynaldo Lopez,Dylan Cease,R,R,,,early
2025-03-28,COL @ TBR,3.0,2.0,,0.0,175.5,0.4893,0.3468,0.1424,+170+,,+170+ excluded by static_underdog_130_170,,0.0,102.85,TBR,COL,away,False,Kyle Freeland,Ryan Pepiot,L,R,,,early
2025-03-29,CLE @ KCR,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,102.85,KCR,CLE,,,,,,,,,
2025-03-29,PHI @ WSN,6.0,11.0,,0.0,131.2,0.4298,0.4154,0.0143,+130:+170,0.06,edge <= 6% threshold,,0.0,102.85,WSN,PHI,home,False,Jake Irvin,Jesus Luzardo,R,L,,,early
2025-03-29,MIL @ NYY,20.0,9.0,MIL,2.93,140.7,0.482,0.3986,0.0834,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-2.93,99.92,NYY,MIL,away,False,Nestor Cortes,Max Fried,L,L,,,early
2025-03-29,DET @ LAD,7.0,3.0,DET,4.06,163.5,0.4804,0.3633,0.1171,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-4.06,95.86,LAD,DET,away,False,Reese Olson,Roki Sasaki,R,R,,,early
2025-03-29,BAL @ TOR,5.0,9.0,,0.0,,,,,,,missing odds,,0.0,95.86,TOR,BAL,,,,,,,,,
2025-03-29,PIT @ MIA,5.0,4.0,,0.0,106.2,0.4846,0.4661,0.0185,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.86,MIA,PIT,home,False,Valente Bellozo,Bailey Falter,R,L,,,early
2025-03-29,COL @ TBR,1.0,2.0,COL,3.83,157.5,0.4862,0.3722,0.1141,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,6.03,101.89,TBR,COL,away,False,Antonio Senzatela,Zack Littell,R,R,,,early
2025-03-29,NYM @ HOU,2.0,1.0,,0.0,,,,,,,missing odds,,0.0,101.89,HOU,NYM,,,,,,,,,
2025-03-29,ATL @ SDP,1.0,0.0,,0.0,125.7,0.5011,0.4254,0.0757,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,101.89,SDP,ATL,home,False,Randy Vasquez,Spencer Schwellenbach,R,R,,,early
2025-03-29,MIN @ STL,5.0,1.0,,0.0,,,,,,,missing odds,,0.0,101.89,STL,MIN,,,,,,,,,
2025-03-29,BOS @ TEX,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,101.89,TEX,BOS,,,,,,,,,
2025-03-29,LAA @ CHW,0.0,1.0,,0.0,135.7,0.4466,0.4059,0.0407,+130:+170,0.06,edge <= 6% threshold,,0.0,101.89,CHW,LAA,home,False,Jonathan Cannon,Jose Soriano,R,R,,,early
2025-03-29,SFG @ CIN,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,101.89,CIN,SFG,,,,,,,,,
2025-03-29,CHC @ ARI,3.0,4.0,,0.0,,,,,,,missing odds,,0.0,101.89,ARI,CHC,,,,,,,,,
2025-03-30,LAA @ CHW,2.0,3.0,,0.0,,,,,,,missing odds,,0.0,101.89,CHW,LAA,,,,,,,,,
2025-03-30,BOS @ TEX,3.0,2.0,,0.0,172.5,0.5155,0.3449,0.1706,+170+,,+170+ excluded by static_underdog_130_170,,0.0,101.89,TEX,BOS,away,False,Richard Fitts,Jacob deGrom,R,R,,,early
2025-03-30,PIT @ MIA,3.0,2.0,,0.0,-86.0,0.4756,0.4339,0.0417,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,101.89,MIA,PIT,home,True,Max Meyer,Andrew Heaney,R,L,,,early
2025-03-30,SFG @ CIN,3.0,6.0,,0.0,,,,,,,missing odds,,0.0,101.89,CIN,SFG,,,,,,,,,
2025-03-30,ATL @ SDP,5.0,0.0,,0.0,109.3,0.467,0.4581,0.0089,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,101.89,SDP,ATL,away,False,AJ Smith-Shawver,Nick Pivetta,R,R,,,early
2025-03-30,BAL @ TOR,3.0,1.0,,0.0,111.5,0.5154,0.4537,0.0617,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,101.89,TOR,BAL,away,False,Tomoyuki Sugano,Chris Bassitt,R,R,,,early
2025-03-30,MIL @ NYY,12.0,3.0,,0.0,122.0,0.5105,0.4325,0.078,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,101.89,NYY,MIL,away,False,Aaron Civale,Marcus Stroman,R,R,,,early
2025-03-30,CHC @ ARI,10.0,6.0,,0.0,,,,,,,missing odds,,0.0,101.89,ARI,CHC,,,,,,,,,
2025-03-30,PHI @ WSN,5.0,1.0,,0.0,122.8,0.435,0.4303,0.0048,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,101.89,WSN,PHI,home,False,Mitchell Parker,Aaron Nola,L,R,,,early
2025-03-30,MIN @ STL,9.0,2.0,,0.0,,,,,,,missing odds,,0.0,101.89,STL,MIN,,,,,,,,,
2025-03-30,CLE @ KCR,2.0,6.0,,0.0,-113.5,0.5181,0.5095,0.0086,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,101.89,KCR,CLE,home,True,Michael Wacha,Tanner Bibee,R,R,,,early
2025-03-30,COL @ TBR,6.0,4.0,COL,4.56,159.0,0.4961,0.3706,0.1255,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-4.56,97.33,TBR,COL,away,False,Ryan Feltner,Taj Bradley,R,R,,,early
2025-03-31,PIT @ TBR,6.0,1.0,PIT,3.58,150.5,0.4876,0.3823,0.1053,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-3.58,93.75,TBR,PIT,away,False,Carmen Mlodzinski,Drew Rasmussen,R,R,,,early
2025-03-31,CLE @ SDP,7.0,2.0,,0.0,112.5,0.482,0.4525,0.0295,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,93.75,SDP,CLE,away,False,Luis Ortiz,Kyle Hart,R,L,,,early
2025-03-31,LAA @ STL,4.0,5.0,,0.0,128.5,0.4523,0.4193,0.033,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,93.75,STL,LAA,away,False,Tyler Anderson,Miles Mikolas,L,R,,,early
2025-03-31,WSN @ TOR,5.0,2.0,,0.0,207.7,0.4454,0.2975,0.1479,+170+,,+170+ excluded by static_underdog_130_170,,0.0,93.75,TOR,WSN,away,False,Mike Soroka,Bowden Francis,R,R,,,early
2025-03-31,COL @ PHI,6.0,1.0,,0.0,249.2,0.429,0.2747,0.1543,+170+,,+170+ excluded by static_underdog_130_170,,0.0,93.75,PHI,COL,away,False,German Marquez,Cristopher Sanchez,R,L,,,early
2025-03-31,SFG @ HOU,2.0,7.0,,0.0,-128.7,0.5693,0.5393,0.03,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,93.75,HOU,SFG,home,True,Ronel Blanco,Jordan Hicks,R,R,,,early
2025-03-31,MIN @ CHW,9.0,0.0,CHW,3.29,157.5,0.4743,0.3716,0.1027,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,5.18,98.93,CHW,MIN,home,False,Martin Perez,Chris Paddack,L,R,,,early
2025-03-31,TEX @ CIN,14.0,3.0,,0.0,,,,,,,missing odds,,0.0,98.93,CIN,TEX,,,,,,,,,
2025-03-31,NYM @ MIA,4.0,10.0,,0.0,154.7,0.3892,0.3764,0.0128,+130:+170,0.06,edge <= 6% threshold,,0.0,98.93,MIA,NYM,home,False,Cal Quantrill,David Peterson,R,L,,,early
2025-03-31,BOS @ BAL,8.0,5.0,,0.0,122.2,0.4594,0.4307,0.0286,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.93,BAL,BOS,away,False,Sean Newcomb,Cade Povich,L,L,,,early
2025-03-31,ATL @ LAD,6.0,1.0,,0.0,182.8,0.4641,0.339,0.1252,+170+,,+170+ excluded by static_underdog_130_170,,0.0,98.93,LAD,ATL,away,False,Grant Holmes,Tyler Glasnow,R,R,,,early
2025-03-31,DET @ SEA,6.0,9.0,,0.0,,,,,,,missing odds,,0.0,98.93,SEA,DET,,,,,,,,,
2025-03-31,KCR @ MIL,1.0,11.0,,0.0,,,,,,,missing odds,,0.0,98.93,MIL,KCR,,,,,,,,,
2025-04-01,SFG @ HOU,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,98.93,HOU,SFG,,,,,,,,,
2025-04-01,NYM @ MIA,4.0,2.0,,0.0,126.2,0.4298,0.4241,0.0057,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.93,MIA,NYM,home,False,Sandy Alcantara,Kodai Senga,R,R,,,early
2025-04-01,LAA @ STL,7.0,9.0,,0.0,117.2,0.4696,0.4424,0.0273,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.93,STL,LAA,away,False,Kyle Hendricks,Matthew Liberatore,R,L,,,early
2025-04-01,ATL @ LAD,3.0,1.0,,0.0,110.3,0.4824,0.4567,0.0256,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.93,LAD,ATL,away,False,Chris Sale,Dustin May,L,R,,,early
2025-04-01,DET @ SEA,1.0,4.0,,0.0,148.3,0.4279,0.3865,0.0414,+130:+170,0.06,edge <= 6% threshold,,0.0,98.93,SEA,DET,away,False,Casey Mize,Logan Gilbert,R,R,,,early
2025-04-01,TEX @ CIN,0.0,1.0,,0.0,125.5,0.4974,0.426,0.0714,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.93,CIN,TEX,home,False,Carson Spiers,Nathan Eovaldi,R,R,,,early
2025-04-01,PIT @ TBR,7.0,0.0,PIT,2.73,139.2,0.4824,0.4016,0.0808,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-2.73,96.2,TBR,PIT,away,False,Tom Harrington,Shane Baz,R,R,,,early
2025-04-01,ARI @ NYY,5.0,7.0,,0.0,,,,,,,missing odds,,0.0,96.2,NYY,ARI,,,,,,,,,
2025-04-01,CLE @ SDP,7.0,0.0,CLE,2.14,146.0,0.4594,0.3902,0.0692,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-2.14,94.06,SDP,CLE,away,False,Logan Allen,Michael King,L,R,,,early
2025-04-01,WSN @ TOR,5.0,3.0,WSN,2.23,133.8,0.482,0.4111,0.0709,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-2.23,91.83,TOR,WSN,away,False,Trevor Williams,Jose Berrios,R,R,,,early
2025-04-01,MIN @ CHW,3.0,8.0,,0.0,139.8,0.4309,0.3986,0.0323,+130:+170,0.06,edge <= 6% threshold,,0.0,91.83,CHW,MIN,home,False,Shane Smith,Simeon Woods Richardson,R,R,,,early
2025-04-01,KCR @ MIL,5.0,0.0,,0.0,,,,,,,missing odds,,0.0,91.83,MIL,KCR,,,,,,,,,
2025-04-02,LAA @ STL,12.0,5.0,,0.0,,,,,,,missing odds,,0.0,91.83,STL,LAA,,,,,,,,,
2025-04-02,DET @ SEA,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,91.83,SEA,DET,,,,,,,,,
2025-04-02,MIN @ CHW,1.0,6.0,CHW,3.08,161.0,0.4659,0.3666,0.0993,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-3.08,88.75,CHW,MIN,home,False,Sean Burke,Pablo Lopez,R,R,,,early
2025-04-02,SFG @ HOU,3.0,6.0,,0.0,143.2,0.4187,0.3947,0.024,+130:+170,0.06,edge <= 6% threshold,,0.0,88.75,HOU,SFG,away,False,Landen Roupp,Framber Valdez,R,L,,,early
2025-04-02,NYM @ MIA,5.0,6.0,,0.0,178.0,0.4426,0.3442,0.0984,+170+,,+170+ excluded by static_underdog_130_170,,0.0,88.75,MIA,NYM,home,False,Connor Gillispie,Clay Holmes,R,R,,,early
2025-04-02,PIT @ TBR,2.0,4.0,,0.0,,,,,,,missing odds,,0.0,88.75,TBR,PIT,,,,,,,,,
2025-04-02,ARI @ NYY,3.0,4.0,,0.0,119.8,0.4646,0.4373,0.0273,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,NYY,ARI,away,False,Zac Gallen,Carlos Rodon,R,L,,,early
2025-04-02,BOS @ BAL,0.0,3.0,,0.0,,,,,,,missing odds,,0.0,88.75,BAL,BOS,,,,,,,,,
2025-04-02,ATL @ LAD,6.0,5.0,,0.0,191.3,0.4079,0.3295,0.0783,+170+,,+170+ excluded by static_underdog_130_170,,0.0,88.75,LAD,ATL,away,False,Bryce Elder,Blake Snell,R,L,,,early
2025-04-02,CLE @ SDP,5.0,2.0,,0.0,158.2,0.4148,0.3718,0.043,+130:+170,0.06,edge <= 6% threshold,,0.0,88.75,SDP,CLE,away,False,Ben Lively,Dylan Cease,R,R,,,early
2025-04-02,TEX @ CIN,0.0,1.0,,0.0,-141.5,0.5836,0.5603,0.0233,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,88.75,CIN,TEX,home,True,Hunter Greene,Jack Leiter,R,R,,,early
2025-04-02,WSN @ TOR,4.0,2.0,,0.0,-108.8,0.5104,0.4995,0.011,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,88.75,TOR,WSN,home,True,Easton Lucas,MacKenzie Gore,L,L,,,early
2025-04-02,KCR @ MIL,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,88.75,MIL,KCR,,,,,,,,,
2025-04-02,COL @ PHI,5.0,1.0,,0.0,262.5,0.3836,0.2642,0.1194,+170+,,+170+ excluded by static_underdog_130_170,,0.0,88.75,PHI,COL,away,False,Kyle Freeland,Zack Wheeler,L,R,,,early
2025-04-03,ARI @ NYY,9.0,7.0,,0.0,-132.0,0.5176,0.5043,0.0133,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,88.75,NYY,ARI,home,True,Carlos Carrasco,Merrill Kelly,R,R,,,early
2025-04-03,BOS @ BAL,4.0,8.0,,0.0,,,,,,,missing odds,,0.0,88.75,BAL,BOS,,,,,,,,,
2025-04-03,HOU @ MIN,2.0,5.0,,0.0,116.7,0.4989,0.4433,0.0556,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,MIN,HOU,away,False,Hunter Brown,Joe Ryan,R,R,,,early
2025-04-03,COL @ PHI,3.0,1.0,,0.0,195.7,0.4558,0.3195,0.1363,+170+,,+170+ excluded by static_underdog_130_170,,0.0,88.75,PHI,COL,away,False,Antonio Senzatela,Taijuan Walker,R,R,,,early
2025-04-03,CIN @ MIL,1.0,0.0,,0.0,,,,,,,missing odds,,0.0,88.75,MIL,CIN,,,,,,,,,
2025-04-04,CLE @ LAA,6.0,8.0,,0.0,,,,,,,missing odds,,0.0,88.75,LAA,CLE,,,,,,,,,
2025-04-04,STL @ BOS,13.0,9.0,,0.0,,,,,,,missing odds,,0.0,88.75,BOS,STL,,,,,,,,,
2025-04-04,TOR @ NYM,5.0,0.0,,0.0,115.3,0.466,0.4467,0.0193,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,NYM,TOR,away,False,Kevin Gausman,Tylor Megill,R,R,,,early
2025-04-04,NYY @ PIT,4.0,9.0,,0.0,144.8,0.43,0.3921,0.0379,+130:+170,0.06,edge <= 6% threshold,,0.0,88.75,PIT,NYY,home,False,Mitch Keller,Max Fried,R,L,,,early
2025-04-04,SEA @ SFG,10.0,9.0,,0.0,95.5,0.4848,0.4547,0.0301,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,88.75,SFG,SEA,away,False,Luis Felipe Castillo,Justin Verlander,R,R,,,early
2025-04-04,ARI @ WSN,4.0,6.0,,0.0,129.8,0.4526,0.418,0.0345,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,WSN,ARI,home,False,Jake Irvin,Brandon Pfaadt,R,R,,,early
2025-04-04,LAD @ PHI,3.0,2.0,,0.0,111.8,0.4825,0.4537,0.0287,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,PHI,LAD,home,False,Jesus Luzardo,Yoshinobu Yamamoto,L,R,,,early
2025-04-04,SDP @ CHC,3.0,1.0,,0.0,138.3,0.4554,0.4019,0.0535,+130:+170,0.06,edge <= 6% threshold,,0.0,88.75,CHC,SDP,away,False,Randy Vasquez,Shota Imanaga,R,L,,,early
2025-04-04,CIN @ MIL,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,88.75,MIL,CIN,,,,,,,,,
2025-04-04,MIA @ ATL,10.0,0.0,,0.0,199.8,0.4189,0.3198,0.0991,+170+,,+170+ excluded by static_underdog_130_170,,0.0,88.75,ATL,MIA,away,False,Max Meyer,Spencer Schwellenbach,R,R,,,early
2025-04-04,BAL @ KCR,8.0,2.0,,0.0,,,,,,,missing odds,,0.0,88.75,KCR,BAL,,,,,,,,,
2025-04-04,CHW @ DET,7.0,4.0,,0.0,205.8,0.4567,0.3134,0.1432,+170+,,+170+ excluded by static_underdog_130_170,,0.0,88.75,DET,CHW,away,False,Jonathan Cannon,Jack Flaherty,R,R,,,early
2025-04-04,TBR @ TEX,5.0,2.0,,0.0,111.0,0.5082,0.4553,0.0529,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,TEX,TBR,away,False,Zack Littell,Tyler Mahle,R,R,,,early
2025-04-05,CHW @ DET,7.0,2.0,,0.0,196.7,0.4536,0.3225,0.1311,+170+,,+170+ excluded by static_underdog_130_170,,0.0,88.75,DET,CHW,away,False,Davis Martin,Reese Olson,R,R,,,early
2025-04-05,CLE @ LAA,10.0,4.0,,0.0,126.0,0.4613,0.4248,0.0366,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,LAA,CLE,home,False,Jack Kochanowicz,Tanner Bibee,R,R,,,early
2025-04-05,ATH @ COL,4.0,7.0,,0.0,,,,,,,missing odds,,0.0,88.75,COL,ATH,,,,,,,,,
2025-04-05,SEA @ SFG,4.0,1.0,,0.0,,,,,,,missing odds,,0.0,88.75,SFG,SEA,,,,,,,,,
2025-04-05,NYY @ PIT,4.0,10.0,,0.0,134.0,0.4344,0.4104,0.024,+130:+170,0.06,edge <= 6% threshold,,0.0,88.75,PIT,NYY,home,False,Bailey Falter,Marcus Stroman,L,R,,,early
2025-04-05,SDP @ CHC,7.0,1.0,,0.0,,,,,,,missing odds,,0.0,88.75,CHC,SDP,,,,,,,,,
2025-04-05,LAD @ PHI,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,88.75,PHI,LAD,,,,,,,,,
2025-04-05,HOU @ MIN,6.0,1.0,,0.0,,,,,,,missing odds,,0.0,88.75,MIN,HOU,,,,,,,,,
2025-04-05,BAL @ KCR,1.0,8.0,,0.0,,,,,,,missing odds,,0.0,88.75,KCR,BAL,,,,,,,,,
2025-04-05,ARI @ WSN,4.0,3.0,,0.0,112.2,0.484,0.4538,0.0302,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,WSN,ARI,home,False,Mitchell Parker,Eduardo Rodriguez,L,R,,,early
2025-04-05,TOR @ NYM,3.0,2.0,,0.0,111.5,0.4754,0.4537,0.0217,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,88.75,NYM,TOR,away,False,Chris Bassitt,Griffin Canning,R,R,,,early
2025-04-05,CIN @ MIL,7.0,11.0,,0.0,-87.2,0.5153,0.4375,0.0778,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,88.75,MIL,CIN,home,True,Elvin Rodriguez,Brady Singer,R,R,,,early
2025-04-05,TBR @ TEX,6.0,4.0,TBR,2.67,157.2,0.4624,0.3734,0.089,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-2.67,86.08,TEX,TBR,away,False,Taj Bradley,Jacob deGrom,R,R,,,early
2025-04-05,MIA @ ATL,0.0,4.0,,0.0,207.8,0.4634,0.3109,0.1525,+170+,,+170+ excluded by static_underdog_130_170,,0.0,86.08,ATL,MIA,away,False,Cal Quantrill,AJ Smith-Shawver,R,R,,,early
2025-04-06,BAL @ KCR,4.0,1.0,,0.0,-112.0,0.5311,0.5068,0.0243,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,86.08,KCR,BAL,home,True,Kris Bubic,Cade Povich,L,L,,,early
2025-04-06,CHW @ DET,4.0,3.0,CHW,2.52,148.3,0.4726,0.386,0.0866,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-2.52,83.56,DET,CHW,away,False,Martin Perez,Jackson Jobe,L,R,,,early
2025-04-06,ARI @ WSN,5.0,4.0,WSN,2.05,151.3,0.4569,0.382,0.0749,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,3.1,86.66,WSN,ARI,home,False,Trevor Williams,Corbin Burnes,R,R,,,early
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,SEA @ SFG,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,86.66,SFG,SEA,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,TBR @ TEX,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,86.66,TEX,TBR,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,86.66,BOS,STL,,,,,,,,,
2025-04-06,SDP @ CHC,7.0,8.0,,0.0,,,,,,,missing odds,,0.0,86.66,CHC,SDP,,,,,,,,,
2025-04-06,NYY @ PIT,5.0,4.0,PIT,1.79,136.5,0.4706,0.4046,0.066,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,2.44,89.1,PIT,NYY,home,False,Andrew Heaney,Will Warren,L,R,,,early
2025-04-06,CIN @ MIL,8.0,2.0,,0.0,119.3,0.4569,0.438,0.0189,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,89.1,MIL,CIN,away,False,Carson Spiers,Chad Patrick,R,R,,,early
