date,matchup,home_score,away_score,bet_side,stake,odds,model_prob,vegas_prob,edge,odds_bucket,edge_threshold,policy_reason,won,game_pnl,bankroll,home_team,away_team,side_home_away,is_favorite,sp_name,opp_sp_name,sp_throws,opp_sp_throws,close_prob,clv_prob,season_phase
2025-03-18,LAD @ CHC,1.0,4.0,,0.0,,,,,,,missing odds,,0.0,100.0,CHC,LAD,,,,,,,,,
2025-03-19,LAD @ CHC,3.0,6.0,,0.0,,,,,,,missing odds,,0.0,100.0,CHC,LAD,,,,,,,,,
2025-03-27,CLE @ KCR,4.0,7.0,,0.0,136.3,0.4336,0.4046,0.029,+130:+170,0.06,edge <= 6% threshold,,0.0,100.0,KCR,CLE,away,False,Ben Lively,Cole Ragans,R,L,,,early
2025-03-27,LAA @ CHW,8.0,1.0,CHW,2.01,132.7,0.4756,0.4128,0.0627,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,2.67,102.67,CHW,LAA,home,False,Sean Burke,Yusei Kikuchi,R,L,,,early
2025-03-27,BAL @ TOR,2.0,12.0,,0.0,,,,,,,missing odds,,0.0,102.67,TOR,BAL,,,,,,,,,
2025-03-27,DET @ LAD,5.0,4.0,,0.0,135.5,0.4527,0.405,0.0477,+130:+170,0.06,edge <= 6% threshold,,0.0,102.67,LAD,DET,away,False,Tarik Skubal,Blake Snell,L,L,,,early
2025-03-27,NYM @ HOU,3.0,1.0,,0.0,,,,,,,missing odds,,0.0,102.67,HOU,NYM,,,,,,,,,
2025-03-27,BOS @ TEX,2.0,5.0,,0.0,-86.2,0.54,0.4365,0.1035,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,102.67,TEX,BOS,away,True,Garrett Crochet,Nathan Eovaldi,L,R,,,early
2025-03-27,MIL @ NYY,4.0,2.0,,0.0,127.2,0.4688,0.4219,0.0469,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.67,NYY,MIL,away,False,Freddy Peralta,Carlos Rodon,R,L,,,early
2025-03-27,ATL @ SDP,7.0,4.0,,0.0,,,,,,,missing odds,,0.0,102.67,SDP,ATL,,,,,,,,,
2025-03-27,MIN @ STL,5.0,3.0,,0.0,-104.7,0.5242,0.4885,0.0357,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,102.67,STL,MIN,home,True,Sonny Gray,Pablo Lopez,R,R,,,early
2025-03-27,PIT @ MIA,5.0,4.0,,0.0,128.5,0.4583,0.42,0.0383,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.67,MIA,PIT,home,False,Sandy Alcantara,Paul Skenes,R,R,,,early
2025-03-27,SFG @ CIN,4.0,6.0,,0.0,-111.0,0.5599,0.5033,0.0566,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,102.67,CIN,SFG,home,True,Hunter Greene,Logan Webb,R,R,,,early
2025-03-27,PHI @ WSN,3.0,7.0,,0.0,134.5,0.4452,0.4097,0.0354,+130:+170,0.06,edge <= 6% threshold,,0.0,102.67,WSN,PHI,home,False,MacKenzie Gore,Zack Wheeler,L,R,,,early
2025-03-27,CHC @ ARI,6.0,10.0,,0.0,112.2,0.4646,0.4522,0.0124,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.67,ARI,CHC,away,False,Justin Steele,Zac Gallen,L,R,,,early
2025-03-28,PIT @ MIA,3.0,4.0,,0.0,121.3,0.4711,0.434,0.0371,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.67,MIA,PIT,home,False,Connor Gillispie,Mitch Keller,R,R,,,early
2025-03-28,NYM @ HOU,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,102.67,HOU,NYM,,,,,,,,,
2025-03-28,DET @ LAD,8.0,5.0,,0.0,181.8,0.4425,0.3407,0.1018,+170+,,+170+ excluded by static_underdog_130_170,,0.0,102.67,LAD,DET,away,False,Jack Flaherty,Yoshinobu Yamamoto,R,R,,,early
2025-03-28,BOS @ TEX,4.0,1.0,,0.0,,,,,,,missing odds,,0.0,102.67,TEX,BOS,,,,,,,,,
2025-03-28,COL @ TBR,3.0,2.0,,0.0,175.5,0.4792,0.3468,0.1324,+170+,,+170+ excluded by static_underdog_130_170,,0.0,102.67,TBR,COL,away,False,Kyle Freeland,Ryan Pepiot,L,R,,,early
2025-03-28,ATL @ SDP,4.0,3.0,,0.0,113.2,0.4668,0.4513,0.0155,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.67,SDP,ATL,away,False,Reynaldo Lopez,Dylan Cease,R,R,,,early
2025-03-28,CHC @ ARI,8.0,1.0,,0.0,120.3,0.491,0.4356,0.0554,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.67,ARI,CHC,away,False,Jameson Taillon,Merrill Kelly,R,R,,,early
2025-03-28,BAL @ TOR,8.0,2.0,,0.0,176.3,0.4976,0.3323,0.1653,+170+,,+170+ excluded by static_underdog_130_170,,0.0,102.67,TOR,BAL,away,False,Charlie Morton,Kevin Gausman,R,R,,,early
2025-03-29,CHC @ ARI,3.0,4.0,,0.0,,,,,,,missing odds,,0.0,102.67,ARI,CHC,,,,,,,,,
2025-03-29,MIL @ NYY,20.0,9.0,MIL,3.2,140.7,0.4884,0.3986,0.0898,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-3.2,99.47,NYY,MIL,away,False,Nestor Cortes,Max Fried,L,L,,,early
2025-03-29,LAA @ CHW,0.0,1.0,,0.0,135.7,0.4632,0.4059,0.0573,+130:+170,0.06,edge <= 6% threshold,,0.0,99.47,CHW,LAA,home,False,Jonathan Cannon,Jose Soriano,R,R,,,early
2025-03-29,PIT @ MIA,5.0,4.0,,0.0,106.2,0.4756,0.4661,0.0095,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,99.47,MIA,PIT,home,False,Valente Bellozo,Bailey Falter,R,L,,,early
2025-03-29,COL @ TBR,1.0,2.0,COL,4.16,157.5,0.4906,0.3722,0.1185,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,6.55,106.02,TBR,COL,away,False,Antonio Senzatela,Zack Littell,R,R,,,early
2025-03-29,PHI @ WSN,6.0,11.0,,0.0,131.2,0.465,0.4154,0.0495,+130:+170,0.06,edge <= 6% threshold,,0.0,106.02,WSN,PHI,home,False,Jake Irvin,Jesus Luzardo,R,L,,,early
2025-03-29,BOS @ TEX,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,106.02,TEX,BOS,,,,,,,,,
2025-03-29,BAL @ TOR,5.0,9.0,,0.0,,,,,,,missing odds,,0.0,106.02,TOR,BAL,,,,,,,,,
2025-03-29,MIN @ STL,5.0,1.0,,0.0,,,,,,,missing odds,,0.0,106.02,STL,MIN,,,,,,,,,
2025-03-29,NYM @ HOU,2.0,1.0,,0.0,,,,,,,missing odds,,0.0,106.02,HOU,NYM,,,,,,,,,
2025-03-29,DET @ LAD,7.0,3.0,DET,3.31,163.5,0.457,0.3633,0.0937,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-3.31,102.71,LAD,DET,away,False,Reese Olson,Roki Sasaki,R,R,,,early
2025-03-29,SFG @ CIN,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,102.71,CIN,SFG,,,,,,,,,
2025-03-29,ATL @ SDP,1.0,0.0,,0.0,125.7,0.5004,0.4254,0.0749,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.71,SDP,ATL,home,False,Randy Vasquez,Spencer Schwellenbach,R,R,,,early
2025-03-29,CLE @ KCR,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,102.71,KCR,CLE,,,,,,,,,
2025-03-30,SFG @ CIN,3.0,6.0,,0.0,,,,,,,missing odds,,0.0,102.71,CIN,SFG,,,,,,,,,
2025-03-30,BAL @ TOR,3.0,1.0,,0.0,111.5,0.5213,0.4537,0.0676,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.71,TOR,BAL,away,False,Tomoyuki Sugano,Chris Bassitt,R,R,,,early
2025-03-30,PIT @ MIA,3.0,2.0,,0.0,-86.0,0.4756,0.4339,0.0416,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,102.71,MIA,PIT,home,True,Max Meyer,Andrew Heaney,R,L,,,early
2025-03-30,LAA @ CHW,2.0,3.0,,0.0,,,,,,,missing odds,,0.0,102.71,CHW,LAA,,,,,,,,,
2025-03-30,BOS @ TEX,3.0,2.0,,0.0,172.5,0.5033,0.3449,0.1585,+170+,,+170+ excluded by static_underdog_130_170,,0.0,102.71,TEX,BOS,away,False,Richard Fitts,Jacob deGrom,R,R,,,early
2025-03-30,MIL @ NYY,12.0,3.0,,0.0,122.0,0.4988,0.4325,0.0662,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.71,NYY,MIL,away,False,Aaron Civale,Marcus Stroman,R,R,,,early
2025-03-30,CHC @ ARI,10.0,6.0,,0.0,,,,,,,missing odds,,0.0,102.71,ARI,CHC,,,,,,,,,
2025-03-30,ATL @ SDP,5.0,0.0,,0.0,-130.0,0.5546,0.5419,0.0127,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,102.71,SDP,ATL,home,True,Nick Pivetta,AJ Smith-Shawver,R,R,,,early
2025-03-30,MIN @ STL,9.0,2.0,,0.0,,,,,,,missing odds,,0.0,102.71,STL,MIN,,,,,,,,,
2025-03-30,PHI @ WSN,5.0,1.0,,0.0,122.8,0.4639,0.4303,0.0336,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.71,WSN,PHI,home,False,Mitchell Parker,Aaron Nola,L,R,,,early
2025-03-30,COL @ TBR,6.0,4.0,COL,4.92,159.0,0.5038,0.3706,0.1332,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-4.92,97.79,TBR,COL,away,False,Ryan Feltner,Taj Bradley,R,R,,,early
2025-03-30,CLE @ KCR,2.0,6.0,,0.0,-113.5,0.5178,0.5095,0.0083,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,97.79,KCR,CLE,home,True,Michael Wacha,Tanner Bibee,R,R,,,early
2025-03-31,COL @ PHI,6.0,1.0,,0.0,249.2,0.4247,0.2747,0.15,+170+,,+170+ excluded by static_underdog_130_170,,0.0,97.79,PHI,COL,away,False,German Marquez,Cristopher Sanchez,R,L,,,early
2025-03-31,KCR @ MIL,1.0,11.0,,0.0,,,,,,,missing odds,,0.0,97.79,MIL,KCR,,,,,,,,,
2025-03-31,PIT @ TBR,6.0,1.0,PIT,3.13,150.5,0.4762,0.3823,0.0939,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-3.13,94.66,TBR,PIT,away,False,Carmen Mlodzinski,Drew Rasmussen,R,R,,,early
2025-03-31,CLE @ SDP,7.0,2.0,,0.0,112.5,0.4846,0.4525,0.0321,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,94.66,SDP,CLE,away,False,Luis Ortiz,Kyle Hart,R,L,,,early
2025-03-31,LAA @ STL,4.0,5.0,,0.0,128.5,0.4437,0.4193,0.0243,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,94.66,STL,LAA,away,False,Tyler Anderson,Miles Mikolas,L,R,,,early
2025-03-31,NYM @ MIA,4.0,10.0,,0.0,154.7,0.4032,0.3764,0.0268,+130:+170,0.06,edge <= 6% threshold,,0.0,94.66,MIA,NYM,home,False,Cal Quantrill,David Peterson,R,L,,,early
2025-03-31,TEX @ CIN,14.0,3.0,,0.0,,,,,,,missing odds,,0.0,94.66,CIN,TEX,,,,,,,,,
2025-03-31,BOS @ BAL,8.0,5.0,,0.0,122.2,0.4582,0.4307,0.0275,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,94.66,BAL,BOS,away,False,Sean Newcomb,Cade Povich,L,L,,,early
2025-03-31,SFG @ HOU,2.0,7.0,,0.0,-128.7,0.5735,0.5393,0.0342,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,94.66,HOU,SFG,home,True,Ronel Blanco,Jordan Hicks,R,R,,,early
2025-03-31,ATL @ LAD,6.0,1.0,,0.0,182.8,0.4608,0.339,0.1219,+170+,,+170+ excluded by static_underdog_130_170,,0.0,94.66,LAD,ATL,away,False,Grant Holmes,Tyler Glasnow,R,R,,,early
2025-03-31,MIN @ CHW,9.0,0.0,CHW,2.86,157.5,0.4624,0.3716,0.0907,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,4.5,99.16,CHW,MIN,home,False,Martin Perez,Chris Paddack,L,R,,,early
2025-03-31,WSN @ TOR,5.0,2.0,,0.0,207.7,0.4278,0.2975,0.1303,+170+,,+170+ excluded by static_underdog_130_170,,0.0,99.16,TOR,WSN,away,False,Mike Soroka,Bowden Francis,R,R,,,early
2025-03-31,DET @ SEA,6.0,9.0,,0.0,,,,,,,missing odds,,0.0,99.16,SEA,DET,,,,,,,,,
2025-04-01,MIN @ CHW,3.0,8.0,,0.0,139.8,0.4474,0.3986,0.0488,+130:+170,0.06,edge <= 6% threshold,,0.0,99.16,CHW,MIN,home,False,Shane Smith,Simeon Woods Richardson,R,R,,,early
2025-04-01,DET @ SEA,1.0,4.0,DET,1.93,148.3,0.4493,0.3865,0.0628,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,2.86,102.02,SEA,DET,away,False,Casey Mize,Logan Gilbert,R,R,,,early
2025-04-01,SFG @ HOU,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,102.02,HOU,SFG,,,,,,,,,
2025-04-01,TEX @ CIN,0.0,1.0,,0.0,125.5,0.4927,0.426,0.0667,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,102.02,CIN,TEX,home,False,Carson Spiers,Nathan Eovaldi,R,R,,,early
2025-04-01,PIT @ TBR,7.0,0.0,PIT,3.18,139.2,0.4906,0.4016,0.089,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-3.18,98.84,TBR,PIT,away,False,Tom Harrington,Shane Baz,R,R,,,early
2025-04-01,CLE @ SDP,7.0,0.0,,0.0,146.0,0.4443,0.3902,0.0541,+130:+170,0.06,edge <= 6% threshold,,0.0,98.84,SDP,CLE,away,False,Logan Allen,Michael King,L,R,,,early
2025-04-01,KCR @ MIL,5.0,0.0,,0.0,,,,,,,missing odds,,0.0,98.84,MIL,KCR,,,,,,,,,
2025-04-01,NYM @ MIA,4.0,2.0,,0.0,126.2,0.425,0.4241,0.0009,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.84,MIA,NYM,home,False,Sandy Alcantara,Kodai Senga,R,R,,,early
2025-04-01,WSN @ TOR,5.0,3.0,,0.0,133.8,0.4623,0.4111,0.0512,+130:+170,0.06,edge <= 6% threshold,,0.0,98.84,TOR,WSN,away,False,Trevor Williams,Jose Berrios,R,R,,,early
2025-04-01,ATL @ LAD,3.0,1.0,,0.0,110.3,0.4906,0.4567,0.0339,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.84,LAD,ATL,away,False,Chris Sale,Dustin May,L,R,,,early
2025-04-01,LAA @ STL,7.0,9.0,,0.0,117.2,0.4454,0.4424,0.003,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.84,STL,LAA,away,False,Kyle Hendricks,Matthew Liberatore,R,L,,,early
2025-04-01,ARI @ NYY,5.0,7.0,,0.0,,,,,,,missing odds,,0.0,98.84,NYY,ARI,,,,,,,,,
2025-04-02,COL @ PHI,5.0,1.0,,0.0,262.5,0.4083,0.2642,0.1441,+170+,,+170+ excluded by static_underdog_130_170,,0.0,98.84,PHI,COL,away,False,Kyle Freeland,Zack Wheeler,L,R,,,early
2025-04-02,ATL @ LAD,6.0,5.0,,0.0,191.3,0.4048,0.3295,0.0753,+170+,,+170+ excluded by static_underdog_130_170,,0.0,98.84,LAD,ATL,away,False,Bryce Elder,Blake Snell,R,L,,,early
2025-04-02,TEX @ CIN,0.0,1.0,,0.0,-141.5,0.5799,0.5603,0.0196,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,98.84,CIN,TEX,home,True,Hunter Greene,Jack Leiter,R,R,,,early
2025-04-02,ARI @ NYY,3.0,4.0,,0.0,119.8,0.4696,0.4373,0.0323,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.84,NYY,ARI,away,False,Zac Gallen,Carlos Rodon,R,L,,,early
2025-04-02,CLE @ SDP,5.0,2.0,,0.0,158.2,0.4196,0.3718,0.0478,+130:+170,0.06,edge <= 6% threshold,,0.0,98.84,SDP,CLE,away,False,Ben Lively,Dylan Cease,R,R,,,early
2025-04-02,NYM @ MIA,5.0,6.0,,0.0,178.0,0.4431,0.3442,0.0989,+170+,,+170+ excluded by static_underdog_130_170,,0.0,98.84,MIA,NYM,home,False,Connor Gillispie,Clay Holmes,R,R,,,early
2025-04-02,MIN @ CHW,1.0,6.0,CHW,3.34,161.0,0.4664,0.3666,0.0998,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-3.34,95.5,CHW,MIN,home,False,Sean Burke,Pablo Lopez,R,R,,,early
2025-04-02,PIT @ TBR,2.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.5,TBR,PIT,,,,,,,,,
2025-04-02,WSN @ TOR,4.0,2.0,,0.0,-108.8,0.5304,0.4995,0.0309,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,95.5,TOR,WSN,home,True,Easton Lucas,MacKenzie Gore,L,L,,,early
2025-04-02,BOS @ BAL,0.0,3.0,,0.0,,,,,,,missing odds,,0.0,95.5,BAL,BOS,,,,,,,,,
2025-04-02,LAA @ STL,12.0,5.0,,0.0,,,,,,,missing odds,,0.0,95.5,STL,LAA,,,,,,,,,
2025-04-02,KCR @ MIL,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.5,MIL,KCR,,,,,,,,,
2025-04-02,SFG @ HOU,3.0,6.0,,0.0,143.2,0.4271,0.3947,0.0324,+130:+170,0.06,edge <= 6% threshold,,0.0,95.5,HOU,SFG,away,False,Landen Roupp,Framber Valdez,R,L,,,early
2025-04-02,DET @ SEA,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.5,SEA,DET,,,,,,,,,
2025-04-03,HOU @ MIN,2.0,5.0,,0.0,116.7,0.491,0.4433,0.0477,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.5,MIN,HOU,away,False,Hunter Brown,Joe Ryan,R,R,,,early
2025-04-03,BOS @ BAL,4.0,8.0,,0.0,,,,,,,missing odds,,0.0,95.5,BAL,BOS,,,,,,,,,
2025-04-03,CIN @ MIL,1.0,0.0,,0.0,,,,,,,missing odds,,0.0,95.5,MIL,CIN,,,,,,,,,
2025-04-03,ARI @ NYY,9.0,7.0,,0.0,-132.0,0.5073,0.5043,0.003,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.5,NYY,ARI,home,True,Carlos Carrasco,Merrill Kelly,R,R,,,early
2025-04-03,COL @ PHI,3.0,1.0,,0.0,195.7,0.4656,0.3195,0.1461,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.5,PHI,COL,away,False,Antonio Senzatela,Taijuan Walker,R,R,,,early
2025-04-04,ARI @ WSN,4.0,6.0,,0.0,129.8,0.4528,0.418,0.0347,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.5,WSN,ARI,home,False,Jake Irvin,Brandon Pfaadt,R,R,,,early
2025-04-04,MIA @ ATL,10.0,0.0,,0.0,199.8,0.4138,0.3198,0.094,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.5,ATL,MIA,away,False,Max Meyer,Spencer Schwellenbach,R,R,,,early
2025-04-04,STL @ BOS,13.0,9.0,,0.0,,,,,,,missing odds,,0.0,95.5,BOS,STL,,,,,,,,,
2025-04-04,BAL @ KCR,8.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.5,KCR,BAL,,,,,,,,,
2025-04-04,NYY @ PIT,4.0,9.0,,0.0,144.8,0.4331,0.3921,0.041,+130:+170,0.06,edge <= 6% threshold,,0.0,95.5,PIT,NYY,home,False,Mitch Keller,Max Fried,R,L,,,early
2025-04-04,LAD @ PHI,3.0,2.0,,0.0,111.8,0.4587,0.4537,0.005,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.5,PHI,LAD,home,False,Jesus Luzardo,Yoshinobu Yamamoto,L,R,,,early
2025-04-04,SDP @ CHC,3.0,1.0,,0.0,138.3,0.4589,0.4019,0.057,+130:+170,0.06,edge <= 6% threshold,,0.0,95.5,CHC,SDP,away,False,Randy Vasquez,Shota Imanaga,R,L,,,early
2025-04-04,SEA @ SFG,10.0,9.0,,0.0,95.5,0.4846,0.4547,0.0299,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,95.5,SFG,SEA,away,False,Luis Felipe Castillo,Justin Verlander,R,R,,,early
2025-04-04,CHW @ DET,7.0,4.0,,0.0,205.8,0.4622,0.3134,0.1487,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.5,DET,CHW,away,False,Jonathan Cannon,Jack Flaherty,R,R,,,early
2025-04-04,TBR @ TEX,5.0,2.0,,0.0,111.0,0.49,0.4553,0.0347,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.5,TEX,TBR,away,False,Zack Littell,Tyler Mahle,R,R,,,early
2025-04-04,CLE @ LAA,6.0,8.0,,0.0,,,,,,,missing odds,,0.0,95.5,LAA,CLE,,,,,,,,,
2025-04-04,CIN @ MIL,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.5,MIL,CIN,,,,,,,,,
2025-04-04,TOR @ NYM,5.0,0.0,,0.0,-135.5,0.5587,0.5533,0.0054,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.5,NYM,TOR,home,True,Tylor Megill,Kevin Gausman,R,R,,,early
2025-04-05,CHW @ DET,7.0,2.0,,0.0,196.7,0.4639,0.3225,0.1414,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.5,DET,CHW,away,False,Davis Martin,Reese Olson,R,R,,,early
2025-04-05,NYY @ PIT,4.0,10.0,,0.0,134.0,0.4389,0.4104,0.0284,+130:+170,0.06,edge <= 6% threshold,,0.0,95.5,PIT,NYY,home,False,Bailey Falter,Marcus Stroman,L,R,,,early
2025-04-05,BAL @ KCR,1.0,8.0,,0.0,,,,,,,missing odds,,0.0,95.5,KCR,BAL,,,,,,,,,
2025-04-05,SEA @ SFG,4.0,1.0,,0.0,,,,,,,missing odds,,0.0,95.5,SFG,SEA,,,,,,,,,
2025-04-05,TBR @ TEX,6.0,4.0,TBR,3.14,157.2,0.4693,0.3734,0.0959,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-3.14,92.36,TEX,TBR,away,False,Taj Bradley,Jacob deGrom,R,R,,,early
2025-04-05,CIN @ MIL,7.0,11.0,,0.0,-87.2,0.5367,0.4375,0.0992,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,92.36,MIL,CIN,home,True,Elvin Rodriguez,Brady Singer,R,R,,,early
2025-04-05,CLE @ LAA,10.0,4.0,,0.0,126.0,0.4581,0.4248,0.0333,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,92.36,LAA,CLE,home,False,Jack Kochanowicz,Tanner Bibee,R,R,,,early
2025-04-05,ARI @ WSN,4.0,3.0,,0.0,112.2,0.4756,0.4538,0.0217,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,92.36,WSN,ARI,home,False,Mitchell Parker,Eduardo Rodriguez,L,R,,,early
2025-04-05,SDP @ CHC,7.0,1.0,,0.0,,,,,,,missing odds,,0.0,92.36,CHC,SDP,,,,,,,,,
2025-04-05,TOR @ NYM,3.0,2.0,,0.0,-132.2,0.5489,0.5463,0.0026,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,92.36,NYM,TOR,home,True,Griffin Canning,Chris Bassitt,R,R,,,early
2025-04-05,ATH @ COL,4.0,7.0,,0.0,,,,,,,missing odds,,0.0,92.36,COL,ATH,,,,,,,,,
2025-04-05,MIA @ ATL,0.0,4.0,,0.0,207.8,0.4492,0.3109,0.1383,+170+,,+170+ excluded by static_underdog_130_170,,0.0,92.36,ATL,MIA,away,False,Cal Quantrill,AJ Smith-Shawver,R,R,,,early
2025-04-05,LAD @ PHI,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,92.36,PHI,LAD,,,,,,,,,
2025-04-05,HOU @ MIN,6.0,1.0,,0.0,,,,,,,missing odds,,0.0,92.36,MIN,HOU,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,92.36,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,92.36,BOS,STL,,,,,,,,,
2025-04-06,LAD @ PHI,8.0,7.0,,0.0,109.0,0.4856,0.4605,0.0251,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,92.36,PHI,LAD,home,False,Cristopher Sanchez,Tyler Glasnow,L,R,,,early
2025-04-06,TBR @ TEX,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,92.36,TEX,TBR,,,,,,,,,
2025-04-06,NYY @ PIT,5.0,4.0,PIT,2.06,136.5,0.4742,0.4046,0.0696,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,2.81,95.17,PIT,NYY,home,False,Andrew Heaney,Will Warren,L,R,,,early
2025-04-06,ATH @ COL,12.0,5.0,,0.0,,,,,,,missing odds,,0.0,95.17,COL,ATH,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.17,BOS,STL,,,,,,,,,
2025-04-06,SEA @ SFG,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.17,SFG,SEA,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.17,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.17,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.17,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.17,BOS,STL,,,,,,,,,
2025-04-06,ARI @ WSN,5.0,4.0,WSN,1.9,151.3,0.4461,0.382,0.0641,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,True,2.87,98.04,WSN,ARI,home,False,Trevor Williams,Corbin Burnes,R,R,,,early
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,98.04,BOS,STL,,,,,,,,,
2025-04-06,SDP @ CHC,7.0,8.0,,0.0,,,,,,,missing odds,,0.0,98.04,CHC,SDP,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,98.04,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,98.04,BOS,STL,,,,,,,,,
2025-04-06,TOR @ NYM,2.0,1.0,,0.0,125.2,0.4668,0.4264,0.0404,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,98.04,NYM,TOR,away,False,Bowden Francis,David Peterson,R,L,,,early
2025-04-06,HOU @ MIN,7.0,9.0,,0.0,,,,,,,missing odds,,0.0,98.04,MIN,HOU,,,,,,,,,
2025-04-06,CLE @ LAA,6.0,2.0,,0.0,,,,,,,missing odds,,0.0,98.04,LAA,CLE,,,,,,,,,
