game_date,home_team,away_team,home_ml,away_ml,home_implied,away_implied,consensus_prob,home_runs,away_runs
2022-04-07,ARI,SDP,120.0,-140.0,0.4545,0.5833,0.438,4.0,2.0
2022-04-07,ATL,CIN,-185.0,157.0,0.6491,0.3891,0.6252,3.0,6.0
2022-04-07,CHC,MIL,155.0,-184.0,0.3922,0.6479,0.3771,5.0,4.0
2022-04-07,KCR,CLE,106.0,-125.0,0.4854,0.5556,0.4663,3.0,1.0
2022-04-07,LAA,HOU,-123.0,105.0,0.5516,0.4878,0.5307,1.0,3.0
2022-04-07,STL,PIT,-160.0,135.0,0.6154,0.4255,0.5912,9.0,0.0
2022-04-07,WSN,NYM,104.0,-122.0,0.4902,0.5495,0.4715,1.0,5.0
2022-04-08,ARI,SDP,116.0,-137.0,0.463,0.5781,0.4447,0.0,3.0
2022-04-08,ATL,CIN,-192.0,162.0,0.6575,0.3817,0.6327,7.0,6.0
2022-04-08,COL,LAD,178.0,-216.0,0.3597,0.6835,0.3448,3.0,5.0
2022-04-08,DET,CHW,120.0,-141.0,0.4545,0.5851,0.4372,5.0,4.0
2022-04-08,LAA,HOU,-125.0,108.0,0.5556,0.4808,0.5361,6.0,13.0
2022-04-08,MIN,SEA,-121.0,104.0,0.5475,0.4902,0.5276,1.0,2.0
2022-04-08,NYY,BOS,-185.0,155.0,0.6491,0.3922,0.6234,6.0,5.0
2022-04-08,PHI,ATH,-207.0,172.0,0.6743,0.3676,0.6471,9.0,5.0
2022-04-08,SFG,MIA,-152.0,130.0,0.6032,0.4348,0.5811,6.0,5.0
2022-04-08,TBR,BAL,-191.0,161.0,0.6564,0.3831,0.6314,2.0,1.0
2022-04-08,TOR,TEX,-176.0,147.0,0.6377,0.4049,0.6117,10.0,8.0
2022-04-08,WSN,NYM,145.0,-175.0,0.4082,0.6364,0.3908,3.0,7.0
2022-04-09,ARI,SDP,142.0,-171.0,0.4132,0.631,0.3957,2.0,5.0
2022-04-09,ATL,CIN,-177.0,152.0,0.639,0.3968,0.6169,2.0,1.0
2022-04-09,CHC,MIL,137.0,-159.0,0.4219,0.6139,0.4073,9.0,0.0
2022-04-09,COL,LAD,131.0,-155.0,0.4329,0.6078,0.416,3.0,2.0
2022-04-09,DET,CHW,115.0,-135.0,0.4651,0.5745,0.4474,2.0,5.0
2022-04-09,KCR,CLE,-125.0,105.0,0.5556,0.4878,0.5325,1.0,0.0
2022-04-09,LAA,HOU,-109.0,-108.0,0.5215,0.5192,0.5011,2.0,0.0
2022-04-09,MIN,SEA,-142.0,120.0,0.5868,0.4545,0.5635,3.0,4.0
2022-04-09,NYY,BOS,-162.0,135.0,0.6183,0.4255,0.5923,4.0,2.0
2022-04-09,PHI,ATH,-200.0,170.0,0.6667,0.3704,0.6429,4.0,2.0
2022-04-09,SFG,MIA,-149.0,125.0,0.5984,0.4444,0.5738,1.0,2.0
2022-04-09,STL,PIT,-171.0,144.0,0.631,0.4098,0.6062,6.0,2.0
2022-04-09,TBR,BAL,-225.0,188.0,0.6923,0.3472,0.666,5.0,3.0
2022-04-09,TOR,TEX,-220.0,182.0,0.6875,0.3546,0.6597,4.0,3.0
2022-04-09,WSN,NYM,130.0,-154.0,0.4348,0.6063,0.4176,0.0,5.0
2022-04-10,ARI,SDP,135.0,-160.0,0.4255,0.6154,0.4088,5.0,10.0
2022-04-10,ATL,CIN,-185.0,155.0,0.6491,0.3922,0.6234,3.0,6.0
2022-04-10,CHC,MIL,115.0,-137.0,0.4651,0.5781,0.4459,4.0,5.0
2022-04-10,COL,LAD,175.0,-210.0,0.3636,0.6774,0.3493,9.0,4.0
2022-04-10,DET,CHW,114.0,-132.0,0.4673,0.569,0.4509,1.0,10.0
2022-04-10,KCR,CLE,-118.0,101.0,0.5413,0.4975,0.5211,3.0,17.0
2022-04-10,LAA,HOU,-106.0,-110.0,0.5146,0.5238,0.4955,1.0,4.0
2022-04-10,MIN,SEA,-140.0,120.0,0.5833,0.4545,0.562,10.0,4.0
2022-04-10,NYY,BOS,-142.0,123.0,0.5868,0.4484,0.5668,3.0,4.0
2022-04-10,PHI,ATH,-235.0,194.0,0.7015,0.3401,0.6735,1.0,4.0
2022-04-10,SFG,MIA,-115.0,-104.0,0.5349,0.5098,0.512,3.0,2.0
2022-04-10,STL,PIT,-227.0,190.0,0.6942,0.3448,0.6681,4.0,9.0
2022-04-10,TBR,BAL,-177.0,150.0,0.639,0.4,0.615,8.0,0.0
2022-04-10,TOR,TEX,-221.0,184.0,0.6885,0.3521,0.6616,6.0,12.0
2022-04-10,WSN,NYM,118.0,-137.0,0.4587,0.5781,0.4424,4.0,2.0
2022-04-11,ATL,WSN,-235.0,197.0,0.7015,0.3367,0.6757,2.0,11.0
2022-04-11,BAL,MIL,138.0,-162.0,0.4202,0.6183,0.4046,2.0,0.0
2022-04-11,DET,BOS,103.0,-124.0,0.4926,0.5536,0.4709,3.0,1.0
2022-04-11,KCR,CLE,-105.0,-113.0,0.5122,0.5305,0.4912,7.0,10.0
2022-04-11,LAA,MIA,-122.0,-106.0,0.5495,0.5146,0.5164,6.0,2.0
2022-04-11,MIN,SEA,-134.0,115.0,0.5726,0.4651,0.5518,4.0,0.0
2022-04-11,NYY,TOR,-120.0,102.0,0.5455,0.495,0.5242,0.0,3.0
2022-04-11,PHI,NYM,-148.0,126.0,0.5968,0.4425,0.5742,5.0,4.0
2022-04-11,SFG,SDP,-159.0,135.0,0.6139,0.4255,0.5906,2.0,4.0
2022-04-11,TBR,ATH,-225.0,186.0,0.6923,0.3497,0.6644,2.0,13.0
2022-04-11,TEX,COL,-136.0,115.0,0.5763,0.4651,0.5534,4.0,6.0
2022-04-12,ARI,HOU,127.0,-152.0,0.4405,0.6032,0.4221,1.0,2.0
2022-04-12,ATL,WSN,-184.0,155.0,0.6479,0.3922,0.6229,16.0,4.0
2022-04-12,BAL,MIL,136.0,-158.0,0.4237,0.6124,0.409,4.0,5.0
2022-04-12,CHW,SEA,-115.0,-103.0,0.5349,0.5074,0.5132,3.0,2.0
2022-04-12,CIN,CLE,-115.0,-104.0,0.5349,0.5098,0.512,5.0,10.0
2022-04-12,DET,BOS,105.0,-125.0,0.4878,0.5556,0.4675,3.0,5.0
2022-04-12,LAA,MIA,-159.0,135.0,0.6139,0.4255,0.5906,4.0,3.0
2022-04-12,MIN,LAD,123.0,-144.0,0.4484,0.5902,0.4318,2.0,7.0
2022-04-12,NYY,TOR,-132.0,112.0,0.569,0.4717,0.5467,4.0,0.0
2022-04-12,PHI,NYM,-145.0,124.0,0.5918,0.4464,0.57,0.0,2.0
2022-04-12,PIT,CHC,-102.0,-120.0,0.505,0.5455,0.4807,1.0,2.0
2022-04-12,SFG,SDP,-126.0,105.0,0.5575,0.4878,0.5333,13.0,2.0
2022-04-12,STL,KCR,-168.0,143.0,0.6269,0.4115,0.6037,6.0,5.0
2022-04-12,TBR,ATH,-211.0,172.0,0.6785,0.3676,0.6486,9.0,8.0
2022-04-12,TEX,COL,-161.0,136.0,0.6169,0.4237,0.5928,1.0,4.0
2022-04-13,ARI,HOU,139.0,-162.0,0.4184,0.6183,0.4036,3.0,2.0
2022-04-13,ATL,WSN,-230.0,189.0,0.697,0.346,0.6682,1.0,3.0
2022-04-13,BAL,MIL,150.0,-178.0,0.4,0.6403,0.3845,2.0,4.0
2022-04-13,CHW,SEA,-120.0,-101.0,0.5455,0.5025,0.5205,6.0,4.0
2022-04-13,CIN,CLE,-127.0,108.0,0.5595,0.4808,0.5378,3.0,7.0
2022-04-13,DET,BOS,115.0,-135.0,0.4651,0.5745,0.4474,7.0,9.0
2022-04-13,MIN,LAD,167.0,-200.0,0.3745,0.6667,0.3597,0.0,7.0
2022-04-13,NYY,TOR,-174.0,147.0,0.635,0.4049,0.6107,4.0,6.0
2022-04-13,PHI,NYM,-105.0,-117.0,0.5122,0.5392,0.4872,6.0,9.0
2022-04-13,PIT,CHC,108.0,-126.0,0.4808,0.5575,0.463,6.0,2.0
2022-04-13,SFG,SDP,-117.0,100.0,0.5392,0.5,0.5188,2.0,1.0
2022-04-13,TBR,ATH,-200.0,165.0,0.6667,0.3774,0.6386,2.0,4.0
2022-04-14,CHW,SEA,-103.0,-115.0,0.5074,0.5349,0.4868,1.0,5.0
2022-04-14,COL,CHC,-133.0,112.0,0.5708,0.4717,0.5475,2.0,5.0
2022-04-14,KCR,DET,-137.0,116.0,0.5781,0.463,0.5553,2.0,4.0
2022-04-14,LAD,CIN,-288.0,232.0,0.7423,0.3012,0.7113,9.0,3.0
2022-04-14,MIA,PHI,-119.0,-101.0,0.5434,0.5025,0.5195,4.0,3.0
2022-04-14,MIL,STL,-147.0,125.0,0.5951,0.4444,0.5725,5.0,1.0
2022-04-14,NYY,TOR,-142.0,120.0,0.5868,0.4545,0.5635,3.0,0.0
2022-04-14,PIT,WSN,-130.0,110.0,0.5652,0.4762,0.5427,9.0,4.0
2022-04-14,SDP,ATL,-109.0,-108.0,0.5215,0.5192,0.5011,12.0,1.0
2022-04-14,TBR,ATH,-230.0,189.0,0.697,0.346,0.6682,3.0,6.0
2022-04-14,TEX,LAA,128.0,-150.0,0.4386,0.6,0.4223,10.0,5.0
2022-04-15,BAL,NYY,178.0,-215.0,0.3597,0.6825,0.3451,,
2022-04-15,BOS,MIN,-126.0,107.0,0.5575,0.4831,0.5358,4.0,8.0
2022-04-15,CHW,TBR,-135.0,115.0,0.5745,0.4651,0.5526,3.0,2.0
2022-04-15,CLE,SFG,135.0,-155.0,0.4255,0.6078,0.4118,1.0,4.0
2022-04-15,COL,CHC,-125.0,105.0,0.5556,0.4878,0.5325,6.0,5.0
2022-04-15,KCR,DET,-132.0,111.0,0.569,0.4739,0.5456,1.0,2.0
2022-04-15,LAD,CIN,-295.0,240.0,0.7468,0.2941,0.7175,3.0,1.0
2022-04-15,MIA,PHI,-131.0,112.0,0.5671,0.4717,0.5459,7.0,1.0
2022-04-15,MIL,STL,-165.0,140.0,0.6226,0.4167,0.5991,1.0,10.0
2022-04-15,NYM,ARI,-245.0,205.0,0.7101,0.3279,0.6841,10.0,3.0
2022-04-15,PIT,WSN,-120.0,100.0,0.5455,0.5,0.5217,2.0,7.0
2022-04-15,SDP,ATL,-109.0,-107.0,0.5215,0.5169,0.5022,2.0,5.0
2022-04-15,SEA,HOU,-103.0,-115.0,0.5074,0.5349,0.4868,11.0,1.0
2022-04-15,TEX,LAA,101.0,-118.0,0.4975,0.5413,0.4789,6.0,9.0
2022-04-15,TOR,ATH,-202.0,170.0,0.6689,0.3704,0.6436,4.0,1.0
2022-04-16,BAL,NYY,155.0,-185.0,0.3922,0.6491,0.3766,2.0,5.0
2022-04-16,BOS,MIN,-145.0,122.0,0.5918,0.4505,0.5678,4.0,0.0
2022-04-16,CHW,TBR,-131.0,112.0,0.5671,0.4717,0.5459,3.0,2.0
2022-04-16,CLE,SFG,-109.0,-107.0,0.5215,0.5169,0.5022,2.0,4.0
2022-04-16,COL,CHC,-115.0,-105.0,0.5349,0.5122,0.5108,9.0,6.0
2022-04-16,KCR,DET,-157.0,135.0,0.6109,0.4255,0.5894,3.0,1.0
2022-04-16,LAD,CIN,-227.0,182.0,0.6942,0.3546,0.6619,5.0,2.0
2022-04-16,MIA,PHI,-142.0,120.0,0.5868,0.4545,0.5635,3.0,10.0
2022-04-16,MIL,STL,-117.0,100.0,0.5392,0.5,0.5188,1.0,2.0
2022-04-16,NYM,ARI,-175.0,145.0,0.6364,0.4082,0.6092,2.0,3.0
2022-04-16,PIT,WSN,-115.0,-104.0,0.5349,0.5098,0.512,6.0,4.0
2022-04-16,SDP,ATL,-111.0,-106.0,0.5261,0.5146,0.5055,2.0,5.0
2022-04-16,SEA,HOU,125.0,-145.0,0.4444,0.5918,0.4289,0.0,4.0
2022-04-16,TEX,LAA,107.0,-127.0,0.4831,0.5595,0.4634,2.0,7.0
2022-04-16,TOR,ATH,-211.0,175.0,0.6785,0.3636,0.6511,5.0,7.0
2022-04-17,BAL,NYY,164.0,-197.0,0.3788,0.6633,0.3635,5.0,0.0
2022-04-17,BOS,MIN,-125.0,105.0,0.5556,0.4878,0.5325,8.0,1.0
2022-04-17,CHW,TBR,-115.0,-104.0,0.5349,0.5098,0.512,3.0,9.0
2022-04-17,CLE,SFG,106.0,-125.0,0.4854,0.5556,0.4663,1.0,8.0
2022-04-17,COL,CHC,-129.0,111.0,0.5633,0.4739,0.5431,4.0,6.0
2022-04-17,LAD,CIN,-216.0,180.0,0.6835,0.3571,0.6568,9.0,1.0
2022-04-17,MIA,PHI,125.0,-147.0,0.4444,0.5951,0.4275,11.0,3.0
2022-04-17,MIL,STL,-139.0,118.0,0.5816,0.4587,0.5591,6.0,5.0
2022-04-17,NYM,ARI,-200.0,165.0,0.6667,0.3774,0.6386,5.0,0.0
2022-04-17,PIT,WSN,105.0,-120.0,0.4878,0.5455,0.4721,5.0,3.0
2022-04-17,SDP,ATL,-130.0,110.0,0.5652,0.4762,0.5427,2.0,1.0
2022-04-17,SEA,HOU,-106.0,-113.0,0.5146,0.5305,0.4924,7.0,2.0
2022-04-17,TEX,LAA,-107.0,-109.0,0.5169,0.5215,0.4978,3.0,8.0
2022-04-17,TOR,ATH,-275.0,222.0,0.7333,0.3106,0.7025,4.0,3.0
2022-04-18,BOS,MIN,-142.0,122.0,0.5868,0.4505,0.5657,3.0,8.0
2022-04-18,CHC,TBR,125.0,-145.0,0.4444,0.5918,0.4289,4.0,2.0
2022-04-18,COL,PHI,140.0,-165.0,0.4167,0.6226,0.4009,4.0,1.0
2022-04-18,HOU,LAA,-145.0,124.0,0.5918,0.4464,0.57,8.0,3.0
2022-04-18,LAD,ATL,-226.0,186.0,0.6933,0.3497,0.6647,7.0,4.0
2022-04-18,MIL,PIT,-182.0,155.0,0.6454,0.3922,0.622,6.0,1.0
2022-04-18,ATH,BAL,-198.0,163.0,0.6644,0.3802,0.636,5.0,1.0
2022-04-18,SDP,CIN,-200.0,165.0,0.6667,0.3774,0.6386,4.0,1.0
2022-04-19,BOS,TOR,-140.0,120.0,0.5833,0.4545,0.562,2.0,1.0
2022-04-19,CHC,TBR,111.0,-132.0,0.4739,0.569,0.4544,5.0,6.0
2022-04-19,COL,PHI,120.0,-140.0,0.4545,0.5833,0.438,6.0,5.0
2022-04-19,DET,NYY,187.0,-231.0,0.3484,0.6979,0.333,2.0,4.0
2022-04-19,HOU,LAA,-175.0,145.0,0.6364,0.4082,0.6092,2.0,7.0
2022-04-19,KCR,MIN,106.0,-129.0,0.4854,0.5633,0.4629,4.0,3.0
2022-04-19,LAD,ATL,-166.0,140.0,0.6241,0.4167,0.5996,1.0,3.0
2022-04-19,MIA,STL,-105.0,-113.0,0.5122,0.5305,0.4912,1.0,5.0
2022-04-19,MIL,PIT,-276.0,220.0,0.734,0.3125,0.7014,5.0,2.0
2022-04-19,NYM,SFG,-125.0,105.0,0.5556,0.4878,0.5325,5.0,4.0
2022-04-19,ATH,BAL,-125.0,110.0,0.5556,0.4762,0.5385,2.0,1.0
2022-04-19,SDP,CIN,-228.0,187.0,0.6951,0.3484,0.6661,6.0,2.0
2022-04-19,SEA,TEX,-142.0,122.0,0.5868,0.4505,0.5657,6.0,2.0
2022-04-19,WSN,ARI,-150.0,130.0,0.6,0.4348,0.5798,6.0,1.0
2022-04-20,BOS,TOR,105.0,-126.0,0.4878,0.5575,0.4667,1.0,6.0
2022-04-20,CHC,TBR,-109.0,-110.0,0.5215,0.5238,0.4989,2.0,8.0
2022-04-20,CLE,CHW,-157.0,132.0,0.6109,0.431,0.5863,11.0,1.0
2022-04-20,COL,PHI,-104.0,-114.0,0.5098,0.5327,0.489,6.0,9.0
2022-04-20,DET,NYY,145.0,-170.0,0.4082,0.6296,0.3933,3.0,5.0
2022-04-20,HOU,LAA,101.0,-120.0,0.4975,0.5455,0.477,0.0,6.0
2022-04-20,KCR,MIN,110.0,-129.0,0.4762,0.5633,0.4581,2.0,0.0
2022-04-20,LAD,ATL,-134.0,115.0,0.5726,0.4651,0.5518,5.0,1.0
2022-04-20,MIA,STL,-143.0,123.0,0.5885,0.4484,0.5675,0.0,2.0
2022-04-20,MIL,PIT,-250.0,210.0,0.7143,0.3226,0.6889,4.0,2.0
2022-04-20,NYM,SFG,104.0,-123.0,0.4902,0.5516,0.4705,2.0,5.0
2022-04-20,ATH,BAL,-127.0,110.0,0.5595,0.4762,0.5402,0.0,1.0
2022-04-20,SDP,CIN,-195.0,163.0,0.661,0.3802,0.6348,6.0,0.0
2022-04-20,SEA,TEX,-159.0,135.0,0.6139,0.4255,0.5906,4.0,2.0
2022-04-20,WSN,ARI,-120.0,-101.0,0.5455,0.5025,0.5205,2.0,11.0
2022-04-21,BOS,TOR,-102.0,-115.0,0.505,0.5349,0.4856,2.0,3.0
2022-04-21,CHC,PIT,-169.0,145.0,0.6283,0.4082,0.6062,3.0,4.0
2022-04-21,CLE,CHW,125.0,-148.0,0.4444,0.5968,0.4269,6.0,3.0
2022-04-21,DET,NYY,145.0,-175.0,0.4082,0.6364,0.3908,3.0,0.0
2022-04-21,KCR,MIN,125.0,-145.0,0.4444,0.5918,0.4289,0.0,1.0
2022-04-21,MIA,STL,-134.0,114.0,0.5726,0.4673,0.5507,5.0,0.0
2022-04-21,NYM,SFG,-135.0,115.0,0.5745,0.4651,0.5526,6.0,2.0
2022-04-21,ATH,BAL,-133.0,113.0,0.5708,0.4695,0.5487,6.0,4.0
2022-04-21,SEA,TEX,-130.0,111.0,0.5652,0.4739,0.5439,6.0,8.0
2022-04-21,WSN,ARI,-133.0,114.0,0.5708,0.4673,0.5499,3.0,4.0
2022-04-22,ARI,NYM,106.0,-127.0,0.4854,0.5595,0.4646,5.0,6.0
2022-04-22,ATL,MIA,-144.0,125.0,0.5902,0.4444,0.5704,3.0,0.0
2022-04-22,CHC,PIT,-177.0,147.0,0.639,0.4049,0.6121,2.0,4.0
2022-04-22,CIN,STL,105.0,-125.0,0.4878,0.5556,0.4675,2.0,4.0
2022-04-22,HOU,TOR,-177.0,150.0,0.639,0.4,0.615,3.0,4.0
2022-04-22,LAA,BAL,-180.0,155.0,0.6429,0.3922,0.6211,3.0,5.0
2022-04-22,MIN,CHW,-104.0,-115.0,0.5098,0.5349,0.488,2.0,1.0
2022-04-22,NYY,CLE,-175.0,150.0,0.6364,0.4,0.614,4.0,1.0
2022-04-22,ATH,TEX,125.0,-143.0,0.4444,0.5885,0.4303,1.0,8.0
2022-04-22,PHI,MIL,-125.0,105.0,0.5556,0.4878,0.5325,4.0,2.0
2022-04-22,SDP,LAD,140.0,-165.0,0.4167,0.6226,0.4009,1.0,6.0
2022-04-22,SEA,KCR,-130.0,110.0,0.5652,0.4762,0.5427,4.0,1.0
2022-04-22,TBR,BOS,-155.0,131.0,0.6078,0.4329,0.584,3.0,4.0
2022-04-22,WSN,SFG,116.0,-136.0,0.463,0.5763,0.4455,1.0,7.0
2022-04-23,ARI,NYM,140.0,-166.0,0.4167,0.6241,0.4004,5.0,2.0
2022-04-23,ATL,MIA,-161.0,136.0,0.6169,0.4237,0.5928,7.0,9.0
2022-04-23,CHC,PIT,-176.0,150.0,0.6377,0.4,0.6145,21.0,0.0
2022-04-23,CIN,STL,-118.0,102.0,0.5413,0.495,0.5223,0.0,5.0
2022-04-23,DET,COL,-147.0,125.0,0.5951,0.4444,0.5725,13.0,0.0
2022-04-23,HOU,TOR,110.0,-130.0,0.4762,0.5652,0.4573,2.0,3.0
2022-04-23,LAA,BAL,-278.0,230.0,0.7354,0.303,0.7082,4.0,5.0
2022-04-23,MIN,CHW,-149.0,128.0,0.5984,0.4386,0.577,9.0,2.0
2022-04-23,NYY,CLE,-202.0,167.0,0.6689,0.3745,0.641,5.0,4.0
2022-04-23,ATH,TEX,-145.0,124.0,0.5918,0.4464,0.57,0.0,2.0
2022-04-23,PHI,MIL,-148.0,126.0,0.5968,0.4425,0.5742,3.0,5.0
2022-04-23,SDP,LAD,117.0,-137.0,0.4608,0.5781,0.4436,3.0,2.0
2022-04-23,SEA,KCR,-181.0,152.0,0.6441,0.3968,0.6188,13.0,7.0
2022-04-23,TBR,BOS,-144.0,124.0,0.5902,0.4464,0.5693,3.0,2.0
2022-04-23,WSN,SFG,149.0,-175.0,0.4016,0.6364,0.3869,2.0,5.0
2022-04-24,ARI,NYM,152.0,-181.0,0.3968,0.6441,0.3812,2.0,6.0
2022-04-24,ATL,MIA,-127.0,108.0,0.5595,0.4808,0.5378,4.0,5.0
2022-04-24,CHC,PIT,-152.0,130.0,0.6032,0.4348,0.5811,3.0,4.0
2022-04-24,CIN,STL,131.0,-155.0,0.4329,0.6078,0.416,4.0,1.0
2022-04-24,DET,COL,-133.0,114.0,0.5708,0.4673,0.5499,2.0,6.0
2022-04-24,HOU,TOR,-133.0,110.0,0.5708,0.4762,0.5452,8.0,7.0
2022-04-24,LAA,BAL,-212.0,178.0,0.6795,0.3597,0.6539,7.0,6.0
2022-04-24,MIN,CHW,-105.0,-116.0,0.5122,0.537,0.4882,6.0,4.0
2022-04-24,NYY,CLE,-215.0,177.0,0.6825,0.361,0.6541,10.0,2.0
2022-04-24,ATH,TEX,102.0,-121.0,0.495,0.5475,0.4748,2.0,0.0
2022-04-24,PHI,MIL,-143.0,125.0,0.5885,0.4444,0.5697,0.0,1.0
2022-04-24,SDP,LAD,144.0,-167.0,0.4098,0.6255,0.3959,2.0,10.0
2022-04-24,SEA,KCR,-211.0,175.0,0.6785,0.3636,0.6511,5.0,4.0
2022-04-24,TBR,BOS,-181.0,155.0,0.6441,0.3922,0.6216,5.0,2.0
2022-04-24,WSN,SFG,163.0,-192.0,0.3802,0.6575,0.3664,3.0,12.0
2022-04-25,ARI,LAD,161.0,-192.0,0.3831,0.6575,0.3682,0.0,4.0
2022-04-25,LAA,CLE,-132.0,111.0,0.569,0.4739,0.5456,3.0,0.0
2022-04-25,MIL,SFG,-200.0,164.0,0.6667,0.3788,0.6377,2.0,4.0
2022-04-25,PHI,COL,-188.0,160.0,0.6528,0.3846,0.6292,8.0,2.0
2022-04-25,STL,NYM,135.0,-160.0,0.4255,0.6154,0.4088,2.0,5.0
2022-04-25,TEX,HOU,112.0,-132.0,0.4717,0.569,0.4533,6.0,2.0
2022-04-25,TOR,BOS,-130.0,110.0,0.5652,0.4762,0.5427,6.0,2.0
2022-04-26,ARI,LAD,177.0,-215.0,0.361,0.6825,0.3459,5.0,3.0
2022-04-26,ATL,CHC,-182.0,152.0,0.6454,0.3968,0.6192,3.0,1.0
2022-04-26,CHW,KCR,-164.0,137.0,0.6212,0.4219,0.5955,0.0,6.0
2022-04-26,CIN,SDP,145.0,-175.0,0.4082,0.6364,0.3908,6.0,9.0
2022-04-26,LAA,CLE,-162.0,138.0,0.6183,0.4202,0.5954,4.0,1.0
2022-04-26,MIN,DET,-147.0,127.0,0.5951,0.4405,0.5746,5.0,4.0
2022-04-26,NYY,BAL,-290.0,230.0,0.7436,0.303,0.7105,12.0,8.0
2022-04-26,PHI,COL,-163.0,141.0,0.6198,0.4149,0.599,10.0,3.0
2022-04-26,PIT,MIL,150.0,-175.0,0.4,0.6364,0.386,8.0,12.0
2022-04-26,SFG,ATH,-269.0,217.0,0.729,0.3155,0.698,8.0,2.0
2022-04-26,STL,NYM,101.0,-126.0,0.4975,0.5575,0.4716,0.0,3.0
2022-04-26,TBR,SEA,-132.0,112.0,0.569,0.4717,0.5467,4.0,8.0
2022-04-26,TEX,HOU,-104.0,-114.0,0.5098,0.5327,0.489,1.0,5.0
2022-04-26,TOR,BOS,-210.0,166.0,0.6774,0.3759,0.6431,6.0,5.0
2022-04-26,WSN,MIA,114.0,-134.0,0.4673,0.5726,0.4493,2.0,5.0
2022-04-27,ARI,LAD,155.0,-189.0,0.3922,0.654,0.3749,3.0,1.0
2022-04-27,ATL,CHC,-200.0,170.0,0.6667,0.3704,0.6429,3.0,6.0
2022-04-27,CHW,KCR,-200.0,160.0,0.6667,0.3846,0.6341,7.0,3.0
2022-04-27,CIN,SDP,147.0,-174.0,0.4049,0.635,0.3893,5.0,8.0
2022-04-27,LAA,CLE,-230.0,190.0,0.697,0.3448,0.669,9.0,5.0
2022-04-27,MIN,DET,-200.0,170.0,0.6667,0.3704,0.6429,5.0,0.0
2022-04-27,NYY,BAL,-265.0,215.0,0.726,0.3175,0.6958,5.0,2.0
2022-04-27,PHI,COL,-215.0,180.0,0.6825,0.3571,0.6565,7.0,3.0
2022-04-27,PIT,MIL,150.0,-180.0,0.4,0.6429,0.3836,1.0,3.0
2022-04-27,SFG,ATH,-162.0,138.0,0.6183,0.4202,0.5954,0.0,1.0
2022-04-27,STL,NYM,-100.0,-120.0,0.5,0.5455,0.4783,10.0,5.0
2022-04-27,TBR,SEA,-149.0,125.0,0.5984,0.4444,0.5738,3.0,2.0
2022-04-27,TEX,HOU,-110.0,-115.0,0.5238,0.5349,0.4948,3.0,4.0
2022-04-27,TOR,BOS,-122.0,104.0,0.5495,0.4902,0.5285,1.0,7.0
2022-04-27,WSN,MIA,123.0,-143.0,0.4484,0.5885,0.4325,1.0,2.0
2022-04-28,ATL,CHC,-222.0,185.0,0.6894,0.3509,0.6627,5.0,1.0
2022-04-28,CHW,KCR,-170.0,145.0,0.6296,0.4082,0.6067,2.0,5.0
2022-04-28,CIN,SDP,-110.0,108.0,0.5238,0.4808,0.5214,5.0,7.0
2022-04-28,LAA,CLE,-152.0,128.0,0.6032,0.4386,0.579,4.0,1.0
2022-04-28,MIN,DET,-141.0,120.0,0.5851,0.4545,0.5628,7.0,1.0
2022-04-28,NYY,BAL,-240.0,195.0,0.7059,0.339,0.6756,10.0,5.0
2022-04-28,PHI,COL,-227.0,191.0,0.6942,0.3436,0.6689,7.0,1.0
2022-04-28,PIT,MIL,136.0,-162.0,0.4237,0.6183,0.4066,2.0,3.0
2022-04-28,STL,ARI,-181.0,153.0,0.6441,0.3953,0.6197,8.0,3.0
2022-04-28,TBR,SEA,-162.0,136.0,0.6183,0.4237,0.5934,2.0,1.0
2022-04-28,TEX,HOU,145.0,-175.0,0.4082,0.6364,0.3908,2.0,3.0
2022-04-28,TOR,BOS,-143.0,123.0,0.5885,0.4484,0.5675,1.0,0.0
2022-04-28,WSN,MIA,124.0,-146.0,0.4464,0.5935,0.4293,2.0,3.0
2022-04-29,BAL,BOS,112.0,-130.0,0.4717,0.5652,0.4549,1.0,3.0
2022-04-29,CHW,LAA,-152.0,130.0,0.6032,0.4348,0.5811,1.0,5.0
2022-04-29,COL,CIN,-119.0,-101.0,0.5434,0.5025,0.5195,10.0,4.0
2022-04-29,KCR,NYY,175.0,-205.0,0.3636,0.6721,0.3511,2.0,12.0
2022-04-29,LAD,DET,-263.0,210.0,0.7245,0.3226,0.6919,5.0,1.0
2022-04-29,MIA,SEA,-110.0,-109.0,0.5238,0.5215,0.5011,8.0,6.0
2022-04-29,MIL,CHC,-147.0,125.0,0.5951,0.4444,0.5725,11.0,1.0
2022-04-29,NYM,PHI,-125.0,107.0,0.5556,0.4831,0.5349,3.0,0.0
2022-04-29,ATH,CLE,-161.0,135.0,0.6169,0.4255,0.5918,8.0,9.0
2022-04-29,PIT,SDP,150.0,-177.0,0.4,0.639,0.385,3.0,7.0
2022-04-29,SFG,WSN,-230.0,190.0,0.697,0.3448,0.669,4.0,14.0
2022-04-29,STL,ARI,-200.0,169.0,0.6667,0.3717,0.642,2.0,6.0
2022-04-29,TBR,MIN,-136.0,116.0,0.5763,0.463,0.5545,6.0,1.0
2022-04-29,TEX,ATL,110.0,-130.0,0.4762,0.5652,0.4573,3.0,6.0
2022-04-29,TOR,HOU,-129.0,110.0,0.5633,0.4762,0.5419,7.0,11.0
2022-04-30,BAL,BOS,160.0,-190.0,0.3846,0.6552,0.3699,2.0,1.0
